customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7442-NYGYQ,Female,1,Yes,No,64,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,36.88,2360.32,No
5194-ILMTH,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),79.99,3119.61,No
9666-SVUPW,Male,1,No,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,81.81,4499.55,Yes
5578-PVBPZ,Male,0,No,No,32,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),96.26,3080.32,No
2532-CGEIY,Male,1,Yes,No,25,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,44.14,1103.5,No
4886-XMXWU,Female,0,No,Yes,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.23,479.37,No
2806-IHILP,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),46.8,3088.8,No
8438-TDEEP,Male,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),108.93,6753.66,No
1132-QEBLH,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),104.91,4616.04,No
8675-SIDGU,Male,0,No,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),89.09,979.99,No
8047-VZDFS,Female,0,No,No,69,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),106.6,7355.4,No
1954-HMCAZ,Female,0,Yes,Yes,53,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,104.19,5522.07,No
7560-CCAZT,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),27.06,27.06,No
6394-KCRBO,Female,0,No,No,24,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),63.73,1529.52,Yes
3332-DODDA,Female,1,No,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),96.09,5669.31,Yes
4367-ZVTPN,Female,1,Yes,Yes,45,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.12,4235.4,Yes
5935-QDQGU,Male,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,100.51,4321.93,No
9851-CBEJY,Male,1,No,No,19,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,108.45,2060.55,No
2761-OKURL,Male,1,No,No,31,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),81.01,2511.31,No
5742-NFZJM,Female,1,No,Yes,3,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,35.18,105.54,No
4914-PRECZ,Male,0,Yes,No,24,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),52.74,1265.76,No
1858-AFBCL,Female,0,No,Yes,1,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,115.47,115.47,No
4108-BNRLN,Male,1,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,32.88,1611.12,No
8889-DKEHW,Female,1,No,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,47.59,3331.3,No
7266-SYWMA,Female,0,No,Yes,58,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,86.53,5018.74,No
6802-IFRAI,Male,1,No,No,45,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.32,4604.4,No
8079-PEISI,Female,1,No,No,12,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,113.93,1367.16,No
7935-OTBTR,Male,1,Yes,Yes,4,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),95.8,383.2,No
9215-PWPTZ,Female,0,Yes,No,12,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,32.54,390.48,No
3563-XAYWG,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),54.87,1262.01,No
3789-GIHZD,Female,1,Yes,No,36,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,115.93,4173.48,No
9881-AJBNZ,Female,0,Yes,No,15,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,29.1,436.5,No
7175-EZCHO,Male,0,Yes,Yes,5,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,107.03,535.15,Yes
6420-EXDVJ,Female,0,No,Yes,17,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),30.55,519.35,No
1213-RXMRG,Male,1,Yes,Yes,8,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,21.77,174.16,No
5306-KFTVP,Male,1,No,No,43,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.57,4066.51,Yes
3486-WEVRA,Male,1,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,100.99,4544.55,No
0916-LHAXA,Male,0,No,No,57,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,61.79,3522.03,No
9764-WBYHZ,Male,1,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.8,1672.8,No
8387-LENNP,Female,0,Yes,Yes,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.92,2237.28,No
1149-LGQRP,Male,1,No,Yes,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,92.28,5905.92,No
0136-GRTXN,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),82.29,4525.95,No
7580-GNHTG,Female,1,No,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,44.81,3226.32,No
5678-JRHVA,Female,0,Yes,Yes,26,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),112.06,2913.56,No
1679-FSTZY,Female,1,No,No,26,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),30.33,788.58,Yes
0646-XZGYT,Female,0,Yes,No,56,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,28.14,1575.84,No
2114-RSTEK,Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.51,1440.64,No
1122-UHVSF,Male,1,No,Yes,23,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),108.25,2489.75,Yes
1647-UZKZW,Female,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,114.64,5846.64,No
2959-TFHKJ,Male,0,No,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),76.77,2226.33,Yes
6248-AXSEM,Female,0,Yes,Yes,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,70.26,1194.42,No
7107-DSUNW,Male,0,Yes,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.06,456.72,No
6018-LMKQR,Male,1,No,No,71,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.86,2972.06,No
5472-HFQPD,Female,1,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),54.51,926.67,No
5878-BYABN,Male,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,78.98,5212.68,No
5675-BSCAD,Female,0,No,Yes,63,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),37.25,2346.75,No
0365-NUVOI,Male,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,77.22,5559.84,No
4180-LCSMZ,Female,1,Yes,No,49,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),111.78,5477.22,Yes
9997-FCHXA,Male,0,Yes,No,23,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),39.43,906.89,No
6571-QZRGX,Male,0,No,Yes,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,35.15,1159.95,Yes
9100-DQFIH,Male,1,Yes,Yes,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,81.14,2839.9,No
1600-GUXGK,Male,1,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),94.57,756.56,No
0410-MXEZO,Female,1,Yes,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),105.85,2117.0,No
1098-LWZIP,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),89.04,5164.32,No
0995-UOCHZ,Female,0,Yes,No,52,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),106.3,5527.6,No
0592-LFSQX,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,54.27,2984.85,Yes
9826-MUHUB,Male,1,Yes,Yes,42,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,40.68,1708.56,No
5892-QQFHC,Female,1,No,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),29.1,785.7,No
4587-AVUTL,Male,1,No,No,70,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),104.65,7325.5,No
2943-FICRD,Female,1,No,Yes,67,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),114.96,7702.32,No
6890-KGNID,Male,1,No,No,60,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,90.68,5440.8,No
8063-RQALU,Male,0,Yes,Yes,10,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,68.69,686.9,Yes
1588-XTXTU,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,65.1,2734.2,No
5641-YCHND,Female,1,Yes,No,16,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,101.46,1623.36,Yes
6291-VPJKW,Male,1,Yes,No,20,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),101.58,2031.6,No
2021-TZCIC,Female,0,No,Yes,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),65.4,4578.0,No
3508-IEJRX,Male,0,Yes,Yes,12,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),102.5,1230.0,Yes
4512-JXWNR,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),82.1,3201.9,No
5727-QEQKM,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),46.18,2355.18,No
4000-FLQHZ,Male,1,Yes,No,22,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,56.79,1249.38,No
6933-KLKBW,Female,1,No,Yes,46,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),46.23,2126.58,No
6792-IFORL,Male,1,No,Yes,19,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),63.81,1212.39,No
2649-TKKQS,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,117.66,6941.94,No
4604-AGHCX,Female,0,Yes,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),40.48,121.44,No
6325-WCGIS,Female,1,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,75.66,756.6,No
1504-UNTDN,Male,0,No,No,49,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),61.45,3011.05,No
7099-XQIYV,Female,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),77.67,5048.55,Yes
5223-TSLRG,Female,0,Yes,No,12,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,46.64,559.68,Yes
7567-GEFKM,Male,1,Yes,Yes,56,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,106.1,5941.6,No
4561-HAPIJ,Female,1,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.42,2513.26,No
6750-NIRCQ,Female,0,No,No,16,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,35.64,570.24,No
3751-KBZDD,Male,0,No,No,33,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.9,3857.7,Yes
2487-INVLY,Female,0,No,Yes,11,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,105.89,1164.79,No
2872-ZRJNA,Male,0,No,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,93.92,5729.12,No
7651-GQRVQ,Male,0,No,Yes,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.33,810.54,No
1119-MPLDY,Female,0,No,Yes,31,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,78.09,2420.79,No
6732-TBFWJ,Female,1,No,Yes,58,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),31.11,1804.38,No
1628-NJFXP,Female,0,Yes,Yes,69,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,110.96,7656.24,No
3269-KCVHJ,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),99.96,699.72,No
6061-LMXIW,Male,1,Yes,No,55,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,115.3,6341.5,No
5081-OMHMT,Male,1,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,115.94,4405.72,No
8352-ZSFWG,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,26.88,698.88,No
3774-PQLCA,Male,0,Yes,Yes,29,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,84.81,2459.49,No
9041-VZLYD,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),96.07,4899.57,No
1747-JMSZP,Female,1,No,Yes,15,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),33.71,505.65,No
3652-HKMJR,Female,1,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),74.69,2763.53,No
4064-OHEAD,Female,0,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.33,994.95,Yes
2368-HJHQB,Male,0,No,Yes,27,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),78.5,2119.5,No
8056-WXIRV,Female,1,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,100.54,5730.78,No
6931-EVFMB,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,84.84,2969.4,No
4070-GXATD,Male,0,No,No,8,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),20.37,162.96,No
5437-XYGVC,Female,1,Yes,No,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,31.0,1860.0,No
6819-UZKIS,Male,0,No,No,31,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,101.98,3161.38,No
5650-JYMKV,Female,0,No,No,71,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),25.27,1794.17,No
6671-OANCY,Female,0,No,Yes,56,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),76.43,4280.08,No
1069-RZRZJ,Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),57.96,2376.36,Yes
2213-XBHKD,Male,1,No,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),46.05,1105.2,No
2662-FVLGY,Female,0,No,Yes,2,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,87.75,175.5,No
1698-GRVPQ,Female,0,Yes,Yes,29,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),27.01,783.29,Yes
3622-NJEWP,Female,0,Yes,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,92.35,4802.2,No
8632-SMDND,Male,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,76.31,1678.82,No
6815-VKLWJ,Male,1,No,No,6,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),108.83,652.98,No
5758-JRYLM,Female,0,Yes,Yes,61,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,112.59,6867.99,No
7417-OXJPQ,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),37.92,682.56,No
3984-PTGYG,Female,0,Yes,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,65.02,975.3,No
6313-FWMST,Male,0,No,Yes,8,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.67,389.36,Yes
8046-GVVGS,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.11,819.74,Yes
6193-IZWXT,Male,1,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),65.36,261.44,No
9821-LHCJT,Female,0,Yes,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),58.65,234.6,No
3449-CWGKT,Male,1,Yes,No,37,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,118.14,4371.18,No
9293-YCSUO,Female,0,No,Yes,17,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,18.89,321.13,No
6598-LRJGM,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,109.33,5685.16,No
6164-CMURT,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),51.29,2820.95,No
4515-NHQLR,Male,0,Yes,Yes,20,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.04,1180.8,No
9746-LPSNR,Female,0,Yes,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),25.07,601.68,No
5825-DMTLY,Male,0,No,Yes,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,73.39,5137.3,No
8339-LSMNV,Male,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),93.51,561.06,Yes
5810-LTESD,Male,1,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),97.1,388.4,No
7270-LMTTQ,Male,0,No,No,46,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),81.28,3738.88,No
0957-IGQRZ,Female,1,Yes,Yes,25,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,47.36,1184.0,No
7586-ALJAJ,Female,1,No,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),75.16,3983.48,No
8658-UQWSL,Female,0,No,Yes,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),102.93,926.37,No
6003-LLRAI,Male,1,No,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),66.72,2735.52,No
5995-ILSYW,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),36.09,469.17,Yes
2477-TMMLF,Female,0,Yes,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),48.19,48.19,No
4761-PCWUP,Male,0,No,No,42,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.73,3726.66,Yes
2922-WYLSW,Female,1,No,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,104.44,6370.84,No
8822-LVJFV,Female,0,No,Yes,61,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),66.65,4065.65,No
4258-UOHFP,Male,0,No,Yes,60,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,29.84,1790.4,Yes
3424-MXKUE,Male,1,No,Yes,11,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,64.85,713.35,Yes
3566-EQUJU,Male,1,Yes,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,51.34,2618.34,No
4265-ACUWI,Male,0,No,No,46,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,26.09,1200.14,No
4961-DFUAH,Female,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.59,634.13,No
5717-LESNR,Female,0,Yes,Yes,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.69,1496.61,No
8081-LLVLJ,Female,0,No,No,29,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.89,1649.81,No
4673-VPDPK,Male,1,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.18,1079.66,No
0514-RRJIQ,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),48.24,144.72,Yes
6511-TGJFZ,Female,1,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,112.49,6636.91,No
7729-KOMSW,Male,1,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,79.61,159.22,No
6272-YAGKX,Male,0,No,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,56.1,1514.7,No
0591-NWVDL,Female,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,97.34,4672.32,No
8357-ZWQUG,Female,1,No,No,12,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,20.55,246.6,No
9919-UIRPM,Male,1,Yes,Yes,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.62,1156.2,Yes
5093-ZXBWC,Female,1,No,No,60,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.14,6488.4,No
3989-HHOIU,Male,0,Yes,No,56,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),85.5,4788.0,No
7546-TZSCE,Female,0,Yes,Yes,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),55.18,1820.94,No
2804-IIXCY,Female,0,No,No,41,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),79.15,3245.15,No
3518-ITCNO,Female,1,No,Yes,67,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,102.06,6838.02,No
6103-RNCIE,Female,0,No,No,21,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,117.05,2458.05,No
