customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1923-ZQUNM,Male,0,Yes,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.86,603.52,No
9392-XIVOW,Male,0,No,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),71.47,3859.38,No
9578-YFSRI,Male,1,Yes,Yes,47,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),57.09,2683.23,No
5471-GULKL,Female,0,Yes,Yes,23,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,28.03,644.69,No
4985-CNOBI,Female,1,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,92.84,4456.32,No
2328-TLQQO,Male,1,Yes,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),89.66,627.62,No
8315-PZUQP,Male,1,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.16,1516.32,No
3204-PJGHE,Female,1,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),85.03,6037.13,No
2074-EBBFN,Male,1,No,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.24,1743.36,No
1114-EZSBC,Female,0,Yes,No,6,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),79.37,476.22,No
2902-DTGTB,Male,1,No,Yes,17,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,90.09,1531.53,No
9654-LWDUD,Male,1,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.18,2040.78,Yes
1223-TFYDU,Male,1,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),73.66,2504.44,Yes
4588-VSPIP,Female,1,Yes,No,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),72.05,4323.0,No
8657-DNWVQ,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,41.69,1334.08,Yes
1350-YYFGT,Female,1,Yes,Yes,11,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,105.55,1161.05,Yes
3000-SCRIO,Male,0,Yes,No,40,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,33.18,1327.2,No
2746-FWJTT,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),92.29,4614.5,Yes
2274-XSPLE,Male,1,Yes,Yes,5,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),118.49,592.45,No
8724-FOZHN,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,102.26,2556.5,No
0019-NTAYU,Male,1,Yes,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),50.63,405.04,No
3874-SXKCM,Female,1,No,Yes,47,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),72.54,3409.38,No
3765-BKLRR,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),18.3,1281.0,No
3523-NCVJW,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.01,1400.4,No
0543-BIBNL,Female,1,Yes,Yes,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),47.28,992.88,No
6716-BKRWO,Female,0,Yes,No,39,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,102.93,4014.27,No
1422-SKELO,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,96.65,6475.55,No
6454-TAHUZ,Male,1,Yes,Yes,64,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,112.84,7221.76,No
0447-JCJEP,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),70.67,3886.85,No
4032-HLCAB,Male,0,Yes,No,13,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,62.52,812.76,No
6081-XWVOD,Female,0,Yes,Yes,72,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,106.11,7639.92,Yes
3756-SUITK,Male,1,No,Yes,68,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),30.09,2046.12,Yes
6148-SOOCW,Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.89,4144.5,No
2734-AANUC,Female,1,No,Yes,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,99.39,5864.01,No
3538-XAUIS,Male,0,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),115.36,6344.8,No
0848-CMNZK,Male,1,Yes,No,24,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),72.75,1746.0,No
7629-XSJOZ,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,47.55,142.65,No
4545-LUHEG,Male,0,No,No,51,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),102.74,5239.74,No
9726-WXTRX,Male,0,Yes,Yes,52,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),42.16,2192.32,No
3390-ADBCG,Male,0,Yes,No,50,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),114.67,5733.5,No
4298-WVKVM,Male,0,No,No,3,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),21.73,65.19,Yes
4388-OMBOI,Female,1,Yes,No,40,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),44.9,1796.0,No
6302-WZNCP,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,86.82,5035.56,No
4220-LCEWL,Female,1,Yes,Yes,62,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),38.28,2373.36,No
5984-BAYLE,Female,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),49.71,2783.76,No
7309-CJAAS,Female,0,No,No,70,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,46.84,3278.8,No
3287-YKYUK,Female,1,Yes,No,38,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),33.96,1290.48,No
8017-KYKTN,Male,1,Yes,No,59,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),92.23,5441.57,Yes
5551-LMJST,Female,1,Yes,Yes,15,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),94.54,1418.1,No
6260-WSZAV,Female,0,Yes,Yes,9,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),80.94,728.46,No
7851-GMMQX,Female,1,No,Yes,68,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),116.69,7934.92,No
9358-NHUOX,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),114.19,4681.79,No
6620-ORYOX,Female,1,Yes,No,34,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,48.6,1652.4,No
1381-XKEQV,Female,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,100.57,3318.81,No
6198-RERKW,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),35.09,1719.41,No
1400-WAOZP,Male,1,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.24,8513.28,Yes
8842-UYWMB,Male,1,No,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),101.97,5302.44,No
2925-KTJBO,Female,1,Yes,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),114.85,3330.65,No
0515-YJANE,Female,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.36,1792.48,No
0183-WHMWU,Female,1,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),81.76,3106.88,No
6384-WZDCR,Male,1,Yes,No,9,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),55.81,502.29,Yes
4350-RAZTN,Male,0,No,No,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,54.45,3375.9,No
9924-WVFKA,Male,0,No,No,43,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),73.28,3151.04,No
5945-KEHVG,Female,0,No,Yes,9,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),28.73,258.57,Yes
9234-FZKEA,Female,1,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),100.84,4336.12,No
2474-KJAYX,Female,0,Yes,No,10,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,72.47,724.7,No
0864-FYZBT,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),76.28,762.8,No
6368-QWMHC,Female,1,No,Yes,55,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,35.46,1950.3,No
1442-DSGKQ,Male,1,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,57.85,231.4,No
1957-SFKDS,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),35.51,923.26,No
4271-IFKKJ,Male,0,No,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),106.22,2761.72,No
0515-MNUAQ,Male,0,No,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.38,1499.46,Yes
2660-PUKJZ,Female,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.96,1262.8,No
8643-WSMGL,Female,1,No,No,47,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,49.33,2318.51,No
8951-UJIOJ,Female,1,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.13,705.47,No
6571-XHLIT,Male,0,No,Yes,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,90.98,5731.74,No
6997-KACGI,Female,1,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),112.43,6745.8,No
9482-GKHFO,Male,1,Yes,No,18,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),79.34,1428.12,No
3077-HQMZA,Female,1,No,Yes,4,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,91.56,366.24,No
2884-PUEMO,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),89.3,5983.1,Yes
9437-AZUBI,Male,0,No,Yes,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,44.15,1898.45,No
1806-MXDEQ,Female,0,Yes,Yes,48,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),68.93,3308.64,No
2931-ZZIFF,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,19.36,503.36,No
5976-BNOLG,Male,0,No,Yes,56,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,45.55,2550.8,No
7391-SGAOL,Female,1,No,Yes,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,88.66,6117.54,No
9228-MWQUS,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,76.49,1835.76,Yes
7210-HOVOP,Male,1,No,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,87.73,5790.18,No
6292-JWXPH,Male,0,Yes,No,25,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,29.32,733.0,No
2999-DTTDH,Female,0,Yes,Yes,41,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,61.13,2506.33,Yes
9868-VFNNY,Female,0,No,No,28,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,90.73,2540.44,No
4182-VPLKS,Female,0,Yes,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),62.62,1315.02,Yes
0364-MCSPT,Male,1,Yes,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),32.49,97.47,No
6882-JHZRQ,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,24.54,662.58,Yes
9274-JCOSM,Female,0,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),60.69,971.04,Yes
4598-YAWHD,Female,1,No,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),43.68,2795.52,No
7089-HGTVW,Male,0,Yes,No,46,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),34.86,1603.56,No
6153-WZQWN,Female,0,No,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),41.35,1736.7,No
3450-ZJTQH,Female,1,No,Yes,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,115.17,7716.39,No
5350-RFBAU,Female,1,No,Yes,15,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,28.2,423.0,No
2527-MVNLE,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,89.9,4405.1,Yes
8008-OKFUG,Female,1,No,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.25,708.75,Yes
6423-JPIDF,Male,0,Yes,No,48,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,115.87,5561.76,No
2701-LQMVJ,Female,1,No,No,32,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),21.97,703.04,No
6254-HUWQF,Male,1,No,Yes,50,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),43.49,2174.5,No
9531-XEAMW,Female,0,No,No,23,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,33.16,762.68,No
4714-VVFVX,Female,1,No,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,99.95,1099.45,No
1972-YDIVT,Male,0,Yes,Yes,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.73,1455.91,No
3950-WVYVB,Male,1,Yes,Yes,55,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),68.34,3758.7,No
8631-TNJFD,Male,1,Yes,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,42.27,1944.42,No
5184-KIRZS,Male,1,Yes,No,68,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.65,6640.2,Yes
8430-HOAEO,Male,1,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),101.53,5685.68,No
5671-NQGFO,Male,1,No,No,52,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),105.24,5472.48,No
6518-MCJYK,Male,0,Yes,No,28,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),43.75,1225.0,Yes
8136-QPAMS,Male,1,Yes,Yes,7,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.98,384.86,No
8816-ULXCM,Female,0,No,Yes,21,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),58.07,1219.47,No
5148-TIXQQ,Female,1,No,Yes,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,105.92,7308.48,No
2903-ZOFZR,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),93.21,3355.56,No
6175-FUPLS,Male,0,Yes,No,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.65,1403.85,No
1134-KBNLA,Male,0,Yes,Yes,7,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,33.6,235.2,No
0554-FMZTU,Male,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),50.53,2930.74,No
7563-ZPQKM,Male,1,No,Yes,14,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,66.24,927.36,Yes
0451-TSLQT,Male,0,No,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,95.84,4696.16,No
5147-VURVN,Female,1,Yes,No,27,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),113.5,3064.5,No
7369-IZRUY,Male,1,No,Yes,20,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),83.98,1679.6,No
9881-ILIQT,Male,1,Yes,No,49,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,56.08,2747.92,No
4429-QDOXO,Male,0,Yes,No,8,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),36.82,294.56,No
0419-VQJXD,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),79.79,2074.54,No
4129-PNTMD,Female,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,27.48,1978.56,No
7468-FKLSN,Male,1,Yes,Yes,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),102.85,5656.75,Yes
3159-XNTME,Male,1,No,No,13,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,87.56,1138.28,No
4588-WNVVR,Female,0,No,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.39,1024.38,No
5051-GBHAT,Female,0,No,No,57,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,104.01,5928.57,No
7770-QLPJE,Female,1,No,Yes,17,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),54.84,932.28,Yes
6840-AMIZB,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),45.38,499.18,No
3748-SFRPV,Male,1,No,Yes,60,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),110.1,6606.0,No
2938-HBPKJ,Male,0,No,No,39,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),28.14,1097.46,No
0449-TIMHR,Female,0,Yes,Yes,36,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),88.7,3193.2,Yes
5860-DIADI,Male,0,No,No,45,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),77.08,3468.6,No
3471-CTABQ,Male,1,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),98.25,5502.0,No
7852-QCPMP,Female,1,Yes,Yes,57,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),107.83,6146.31,No
5300-UVZJX,Female,1,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.95,1061.2,Yes
7372-MGLNP,Female,0,Yes,Yes,22,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,40.52,891.44,No
7844-LFYZU,Female,1,Yes,No,6,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),76.95,461.7,No
0885-HZPDT,Male,1,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.22,1827.7,Yes
6282-CMKUS,Male,1,No,Yes,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.31,2087.37,No
1448-SFSKD,Male,0,No,Yes,23,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,26.25,603.75,No
5968-SCGTZ,Male,1,No,Yes,18,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.33,887.94,No
8234-UJYUM,Female,1,Yes,Yes,36,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,51.06,1838.16,Yes
9890-XRLEY,Male,0,Yes,No,51,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),24.47,1247.97,Yes
6972-JKKAQ,Female,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,114.41,3889.94,No
8432-SOMOH,Male,1,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),32.96,1977.6,No
7254-PQWFM,Male,0,Yes,Yes,35,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,32.96,1153.6,No
1945-JTJYM,Female,1,Yes,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,107.36,7729.92,No
0849-HAAXG,Male,0,Yes,Yes,52,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.02,4369.04,No
9693-BQNMI,Male,1,Yes,Yes,44,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,36.72,1615.68,No
5604-WFJCT,Female,1,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.38,950.82,No
5160-OGKTO,Female,1,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),30.71,675.62,No
2578-UEYBK,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,24.89,846.26,No
5317-KQACT,Male,1,Yes,No,40,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),114.69,4587.6,No
3297-NQNMH,Male,1,No,No,36,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),117.57,4232.52,No
7048-YBGJN,Female,0,No,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),56.78,2384.76,No
7146-HFJEA,Male,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,40.57,2677.62,No
2209-GAGFA,Male,1,No,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),57.19,1429.75,No
0106-YJEID,Female,1,Yes,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.8,1666.0,No
4105-QJKKB,Female,1,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.71,3084.14,No
5051-CFWYS,Male,0,Yes,No,50,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),59.44,2972.0,No
9022-WRWVL,Female,0,No,Yes,56,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),29.58,1656.48,Yes
