customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1694-WDAPF,Male,1,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,96.36,1349.04,No
3789-UANKI,Male,1,No,Yes,26,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.69,1577.94,No
4370-VDTNO,Male,0,Yes,No,67,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),20.83,1395.61,Yes
4312-DVRZR,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,100.84,100.84,Yes
0065-YUYSR,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,34.8,1148.4,No
4768-ZXJYP,Male,0,Yes,Yes,43,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),104.83,4507.69,No
6512-HVDCC,Male,0,Yes,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),78.83,2522.56,No
1233-SLOXG,Male,0,No,No,66,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),34.53,2278.98,Yes
4019-GBERV,Female,0,No,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.02,1297.08,No
0463-BKQRZ,Male,1,No,No,51,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),53.6,2733.6,No
0668-NCNXP,Female,1,Yes,Yes,34,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,58.35,1983.9,No
9074-FGTIG,Male,1,No,Yes,42,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),84.68,3556.56,No
4694-ONCWS,Male,0,No,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.78,1166.76,No
5682-QTIWY,Male,0,No,No,20,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,79.24,1584.8,No
4977-LIGTE,Male,1,No,No,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,82.06,2297.68,No
8745-MFHGY,Female,0,Yes,Yes,6,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,116.99,701.94,No
5843-SQWEE,Female,0,No,Yes,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,77.98,5146.68,No
7213-TCCXL,Female,1,No,Yes,66,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),25.68,1694.88,No
9580-WIFUS,Female,1,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),110.65,2655.6,No
5628-GEZGP,Female,1,No,No,25,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.4,2360.0,Yes
4226-BHGLE,Female,0,No,Yes,66,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),25.05,1653.3,No
0299-UIJBD,Female,1,No,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),77.09,2621.06,No
0094-UHQUP,Female,0,Yes,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,100.86,504.3,No
9950-FUTUM,Male,1,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,52.61,1525.69,Yes
0125-VTLXC,Female,1,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),69.69,766.59,No
4794-CHYCU,Male,0,No,Yes,16,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,54.61,873.76,No
0126-RCGFB,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,81.21,3654.45,No
1765-GTUVF,Male,1,No,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),26.03,520.6,No
1874-BJAKP,Female,1,No,Yes,57,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),21.38,1218.66,Yes
7964-PXWON,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,53.43,2350.92,No
1971-BLNDM,Female,0,No,Yes,18,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),54.77,985.86,No
6702-HNPQF,Male,1,Yes,Yes,9,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),107.48,967.32,No
6812-DVPDP,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),70.51,2115.3,No
8090-JMJHJ,Female,0,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),27.89,1171.38,No
3886-QGXGP,Male,0,No,Yes,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,33.4,2237.8,No
7469-LTMUN,Female,0,Yes,Yes,47,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),101.4,4765.8,No
4363-UPCPL,Female,1,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),101.31,3748.47,No
7438-EUCEZ,Female,1,Yes,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),56.78,1022.04,No
1965-HCXFX,Female,1,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),19.35,367.65,Yes
7250-VPQAH,Male,1,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),37.26,596.16,No
0061-UFJFI,Male,0,Yes,No,56,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,34.42,1927.52,No
6068-YLEAO,Female,1,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.0,1276.0,No
3416-MTKFP,Male,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.02,1065.12,Yes
8803-KFHGQ,Male,1,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),50.24,301.44,No
2738-ESNSE,Male,1,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,98.46,3839.94,No
4215-KYVDQ,Female,0,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,67.69,744.59,No
2664-GPEUP,Female,1,No,Yes,48,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,104.38,5010.24,No
6108-DSRLD,Female,1,Yes,No,23,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,44.1,1014.3,Yes
8707-DQEFU,Female,0,No,Yes,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,78.78,3545.1,No
8134-EUQIU,Female,0,Yes,Yes,38,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,96.76,3676.88,No
6954-PZZHB,Female,0,No,Yes,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,91.71,5410.89,Yes
5121-IEDCR,Female,0,Yes,No,5,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),28.08,140.4,Yes
4159-THDSV,Female,1,No,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),70.43,4084.94,No
9904-TSXZU,Male,1,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.94,658.02,No
5964-UTKIS,Male,1,No,No,24,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.91,2541.84,Yes
7068-UYWPZ,Male,0,No,No,64,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,32.79,2098.56,No
9831-PIAAW,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,95.29,3049.28,No
6407-JIWXT,Male,1,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),75.44,4224.64,No
2098-XQEMK,Female,0,No,Yes,3,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,39.1,117.3,Yes
3562-IQBTC,Male,1,Yes,Yes,51,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),102.16,5210.16,No
4261-JYCUR,Female,1,Yes,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),48.55,3301.4,No
9197-CBGYN,Male,1,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,85.95,5328.9,No
9354-AEPHJ,Female,0,Yes,Yes,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.85,1119.65,No
1668-TWMRL,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),108.44,3578.52,No
1166-QNGFY,Male,0,No,Yes,18,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),45.51,819.18,No
6785-KLOPN,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,53.5,1016.5,Yes
2166-LBVID,Male,0,Yes,Yes,4,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,92.95,371.8,Yes
4370-JAEJV,Female,1,No,Yes,45,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.65,3809.25,No
1448-MFSQO,Female,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,45.03,2611.74,No
7244-DXWNY,Female,1,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),82.77,827.7,No
0894-VXPNI,Male,1,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),26.8,589.6,No
6500-DINYG,Male,0,Yes,Yes,12,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),65.86,790.32,Yes
7640-OLEFW,Male,0,Yes,No,53,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,74.33,3939.49,No
7474-QEDXX,Female,1,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,81.05,81.05,No
5019-VKLNS,Male,1,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),59.85,3351.6,No
5362-QKNIH,Female,0,Yes,Yes,68,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),42.01,2856.68,No
7825-OFMQJ,Male,0,No,No,29,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,81.2,2354.8,No
0426-ZWUER,Male,1,No,Yes,35,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,89.33,3126.55,No
5673-TNCFF,Female,1,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,67.79,2033.7,No
4380-ANKKI,Male,0,Yes,Yes,32,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.65,1972.8,Yes
1877-MTVHB,Female,0,Yes,Yes,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,60.79,3161.08,Yes
9118-JBNDS,Male,1,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),104.84,6604.92,No
3822-AIHGH,Female,1,Yes,Yes,60,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),110.66,6639.6,No
6796-YQICM,Female,1,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),33.28,99.84,No
4790-PZMTV,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.5,922.5,No
1193-KBVWZ,Female,1,No,Yes,14,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,83.88,1174.32,No
0849-IWPVB,Female,1,Yes,Yes,47,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,69.9,3285.3,No
5481-QVCQH,Female,1,No,No,60,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),54.71,3282.6,Yes
9563-MOFIK,Female,1,Yes,Yes,8,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),99.5,796.0,Yes
1120-GUYRV,Female,1,Yes,Yes,59,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.28,5267.52,Yes
1315-LVJRU,Male,1,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),77.73,5518.83,No
8846-CAQNI,Female,1,No,Yes,6,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,60.32,361.92,No
2662-FUZAN,Female,0,No,Yes,38,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,50.36,1913.68,No
2087-PYAVV,Female,1,No,Yes,38,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),114.16,4338.08,No
8734-XIZUI,Female,0,No,No,14,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,72.14,1009.96,No
3577-NMHGM,Male,1,Yes,No,11,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,118.05,1298.55,No
7051-MRYWO,Male,1,No,Yes,49,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,104.64,5127.36,No
0680-UGWSQ,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.75,91.75,No
9504-ZBRAW,Female,1,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),42.05,42.05,No
6841-XYGUL,Male,1,Yes,No,32,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),70.04,2241.28,No
5737-AMFUA,Male,0,Yes,No,69,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.69,8189.61,Yes
7925-OQHHU,Female,1,No,Yes,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.5,766.5,Yes
3975-JGNSS,Male,0,Yes,Yes,8,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,86.05,688.4,No
4750-HKNAO,Female,1,No,Yes,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,64.92,3310.92,No
5209-NRDOG,Male,1,No,No,69,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),51.72,3568.68,No
5506-XXEYR,Male,1,Yes,No,34,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),65.61,2230.74,No
6282-OQDHG,Male,0,No,Yes,52,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,23.75,1235.0,No
0002-MTEEH,Male,1,No,Yes,59,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,90.19,5321.21,No
0248-SPGRE,Male,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),68.24,1978.96,Yes
8875-FXOYS,Female,1,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,110.27,6064.85,No
1584-NOXJW,Female,0,Yes,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,85.1,2893.4,No
5069-XSDUJ,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),46.47,836.46,No
5174-XLXLV,Female,1,No,No,31,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),72.55,2249.05,No
0034-ZHLMX,Male,0,Yes,No,34,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,76.76,2609.84,Yes
1719-NQXCB,Male,1,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,87.3,785.7,Yes
7496-QMMME,Male,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),75.35,1431.65,No
2795-ZXTDQ,Female,1,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,40.18,2772.42,No
8122-LJDBB,Male,1,Yes,Yes,64,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,19.86,1271.04,No
3477-WMJGW,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),85.06,5273.72,No
4387-SIJLS,Male,0,Yes,Yes,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,65.81,1513.63,No
3712-CQGKR,Male,0,Yes,No,37,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.44,3605.28,Yes
8778-MWWOI,Female,0,Yes,No,38,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,63.89,2427.82,No
5008-MKPNQ,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),83.45,2086.25,No
8874-QMJUY,Male,1,No,No,64,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),54.07,3460.48,No
8732-BFQSJ,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.65,640.05,No
3662-HAWPU,Male,0,Yes,No,65,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),65.42,4252.3,No
3510-IMKDZ,Female,1,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,89.61,1612.98,Yes
3192-RYILC,Female,0,No,No,9,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,70.12,631.08,Yes
2143-OIRPO,Female,0,No,Yes,67,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,52.08,3489.36,No
7655-AELNI,Male,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),113.89,3758.37,No
9206-EERUP,Female,0,Yes,Yes,70,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,25.37,1775.9,Yes
5654-KAIUO,Female,1,No,No,17,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),106.71,1814.07,No
9783-LVTEB,Male,1,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,116.93,1987.81,No
7384-XSHXC,Female,0,Yes,No,67,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),90.29,6049.43,No
9625-WEHGK,Male,0,No,Yes,70,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,89.27,6248.9,No
7239-JLJFX,Female,0,Yes,No,48,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),83.8,4022.4,No
7871-WTNIY,Male,0,Yes,Yes,17,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,44.59,758.03,No
3841-CTHKZ,Female,1,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,65.93,2571.27,No
8372-KBZPY,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.16,4186.08,No
7096-RYLIN,Male,1,No,Yes,50,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),100.04,5002.0,No
0072-AXYPR,Male,1,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),67.45,607.05,No
1622-XMPYH,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.15,1130.45,No
3562-IFKXO,Female,0,No,No,41,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.47,4611.27,No
2398-NRTEH,Male,1,No,Yes,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),81.67,1225.05,No
4753-ACHTM,Male,1,Yes,No,35,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,57.51,2012.85,No
8638-MKPYM,Male,1,Yes,Yes,56,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,101.65,5692.4,No
9457-AOGTE,Female,1,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),59.34,3263.7,No
8357-SNVIO,Female,0,No,No,36,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,85.83,3089.88,No
0666-IVUCN,Male,0,Yes,Yes,24,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.64,1407.36,Yes
5572-YRYJA,Female,0,Yes,No,9,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),88.13,793.17,No
4094-NCPEC,Male,1,Yes,No,67,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),23.08,1546.36,Yes
2319-YMCQY,Female,1,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,94.38,1510.08,No
4238-HDLUL,Male,0,No,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.67,270.69,No
3740-GBGKF,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,87.71,5788.86,No
7302-SPGKM,Female,1,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),81.85,2946.6,No
6026-FLQGV,Male,1,No,Yes,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,94.94,6171.1,No
9054-MSBLA,Male,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,114.24,2399.04,No
9460-GQYNC,Male,1,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),60.65,1758.85,No
0060-RADEM,Male,1,No,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),105.52,6858.8,No
5635-OWAEX,Female,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),63.75,4271.25,No
8906-ZTYHJ,Female,0,Yes,No,65,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),118.74,7718.1,No
5626-AOEKX,Male,1,No,Yes,23,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,105.98,2437.54,Yes
4456-HDWQS,Male,0,Yes,Yes,1,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),115.24,115.24,No
4154-OXHCP,Female,1,Yes,No,59,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,88.15,5200.85,No
5714-GSXYA,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,53.91,269.55,No
2971-YUUXX,Female,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.15,380.1,No
2121-BQZDI,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,65.83,1843.24,No
