customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5880-VMRMW,Male,1,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,45.39,1270.92,No
0389-BVAKQ,Female,0,No,Yes,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),74.48,670.32,No
9797-QVQDP,Male,1,Yes,No,26,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),54.21,1409.46,Yes
8121-VUQFD,Female,0,Yes,Yes,52,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.41,3557.32,No
5362-XSWVN,Female,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),87.72,4561.44,No
8741-VJQBA,Female,0,No,Yes,3,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,22.89,68.67,No
4786-MJWPD,Male,0,No,Yes,41,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),60.42,2477.22,No
1626-PXQJS,Male,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,53.04,848.64,Yes
1937-BDHWO,Male,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.52,615.6,Yes
3318-KQJOU,Female,0,No,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),32.84,1576.32,Yes
1010-VVPQS,Female,1,No,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.31,1375.29,No
3607-BAUVU,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,117.51,7638.15,Yes
6051-TPBTB,Male,1,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,88.31,1589.58,No
7549-VZJSI,Female,1,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),59.81,3229.74,No
9263-ODWKR,Male,0,Yes,Yes,17,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,26.88,456.96,No
9477-NVGCF,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,35.91,2441.88,No
9610-DHMED,Male,0,No,No,1,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),82.33,82.33,Yes
6728-GYVAO,Female,1,Yes,No,33,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),81.13,2677.29,No
6065-WMVSP,Female,1,Yes,Yes,60,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,54.16,3249.6,No
7662-NLDQH,Male,0,Yes,No,30,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,27.09,812.7,No
8859-VEIQE,Male,1,No,Yes,70,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,29.86,2090.2,No
3842-RMALY,Female,1,Yes,No,18,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),114.84,2067.12,No
9424-KBAUQ,Female,0,No,No,5,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,100.76,503.8,No
6569-ZERZK,Female,1,No,No,33,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,59.44,1961.52,No
1997-WKDWP,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,82.41,5686.29,No
5619-ZMBAW,Female,1,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),65.48,916.72,No
8358-WWZXS,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.76,1864.72,No
1572-WFNBH,Male,1,No,No,67,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.91,3678.97,No
7671-SVWUP,Female,0,No,No,19,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,97.94,1860.86,Yes
8408-IJNXE,Male,1,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),89.88,6471.36,No
2684-KSVAR,Female,0,No,No,23,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,61.76,1420.48,No
7173-WWEYO,Female,0,Yes,No,3,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,39.66,118.98,No
4988-BVTLY,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),103.98,4159.2,No
1464-IMKOL,Female,0,No,Yes,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),107.28,2360.16,No
0554-LWBHM,Male,0,No,Yes,52,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,56.89,2958.28,No
1508-GQOBN,Female,0,No,No,14,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,106.87,1496.18,No
0611-CRZPH,Male,1,Yes,No,19,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),65.2,1238.8,Yes
9214-BXVVW,Female,0,No,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),41.01,1394.34,No
4477-PJAWK,Male,1,Yes,No,66,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),20.13,1328.58,No
8894-HWFYT,Male,0,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),72.8,1747.2,Yes
8070-RIPRU,Female,0,No,Yes,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),53.57,1232.11,No
7721-OHQWH,Male,0,No,Yes,20,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),25.85,517.0,No
9035-DCCRP,Male,1,Yes,No,7,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),64.81,453.67,No
5444-QJOID,Female,0,No,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),39.29,471.48,No
5231-BPFIN,Female,1,No,Yes,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),29.04,929.28,No
0049-CPASV,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),44.24,398.16,No
7217-LZUAO,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,60.64,2668.16,No
6203-FOLNG,Male,1,Yes,Yes,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.63,1403.06,No
6973-ICXLG,Male,1,Yes,Yes,68,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),45.38,3085.84,No
3359-RUZSP,Female,1,No,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,117.38,3638.78,No
4056-MAQGS,Female,0,No,No,31,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.6,2281.6,No
9085-FNILB,Male,1,Yes,No,69,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),41.5,2863.5,No
4523-PCFMO,Female,1,Yes,No,72,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.39,5860.08,Yes
7401-CNDKE,Female,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,61.36,4233.84,No
0461-RBAZG,Male,1,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),106.72,747.04,No
5733-ADJKY,Male,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),87.61,4380.5,No
1446-FKUXD,Female,1,Yes,Yes,19,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),28.33,538.27,No
9748-TVJRF,Male,1,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,47.16,3159.72,No
9787-QCSWJ,Male,1,No,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,83.07,1827.54,No
6504-DQICT,Male,1,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),109.88,6702.68,No
2498-KWYZJ,Male,1,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,88.11,528.66,No
5320-TWMRL,Female,0,Yes,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),48.99,3429.3,No
6053-LOGJQ,Female,1,Yes,No,50,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),65.25,3262.5,No
0988-MOGFG,Male,1,Yes,Yes,50,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,58.71,2935.5,No
2409-ELZDV,Male,1,No,Yes,2,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,81.03,162.06,No
4223-NGCXI,Male,1,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,65.34,1960.2,No
9721-UFZWO,Female,1,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),72.98,4889.66,No
2902-DAHBG,Female,1,Yes,No,59,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.99,5191.41,No
7140-KMIPN,Male,1,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),83.72,2762.76,Yes
7161-TRTKI,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),114.98,1839.68,No
4866-RHUTM,Female,1,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),46.63,1165.75,No
1023-PPOQA,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,58.08,3194.4,No
1970-XMPCA,Female,1,No,Yes,59,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),92.75,5472.25,No
7485-NORVJ,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,113.32,6119.28,No
4300-NOUEA,Male,1,No,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,97.04,6113.52,No
1542-BGMKA,Female,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),20.03,380.57,No
7715-CESHW,Female,0,No,Yes,37,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),83.7,3096.9,No
0212-OCXCM,Male,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,19.66,1415.52,Yes
7238-MSKSL,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,117.68,4118.8,No
5576-ZOFMX,Female,0,No,Yes,60,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),33.98,2038.8,No
9788-WLGVU,Male,1,No,Yes,1,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,51.73,51.73,Yes
8301-QLWFC,Female,1,Yes,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),88.54,5578.02,No
4349-TTFOD,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.44,1330.04,No
8121-FRHJV,Female,1,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),32.93,32.93,Yes
9877-AWQYO,Female,0,No,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),36.52,146.08,No
3641-SEWOA,Female,1,No,Yes,8,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),30.03,240.24,No
9379-TEPWH,Female,0,Yes,No,55,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,30.86,1697.3,Yes
9163-ZKQZY,Female,0,No,No,48,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,47.5,2280.0,No
7177-HPREU,Male,0,Yes,No,35,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),93.19,3261.65,No
7885-PKZHZ,Male,0,Yes,Yes,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,112.19,4151.03,No
5125-UVLRW,Female,1,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,108.98,2724.5,No
2487-YTTYM,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.67,833.4,No
9089-JCLQS,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),112.0,3248.0,No
1782-EOTBC,Male,1,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),42.48,169.92,Yes
3709-JVJSD,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),117.02,1170.2,No
7157-TJQBZ,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,64.53,1677.78,No
1723-TDTII,Female,0,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),115.25,2074.5,No
9670-IAYYR,Male,1,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,37.9,2084.5,No
2379-SBDOZ,Male,0,Yes,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,93.46,6261.82,No
9621-XLEXP,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,85.55,941.05,No
7429-NJNUE,Female,1,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,72.97,729.7,Yes
0193-WGSMS,Female,1,Yes,No,40,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,22.23,889.2,No
4835-FWJJY,Female,1,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,117.65,3882.45,No
5794-ULRSB,Male,1,No,Yes,31,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),72.66,2252.46,No
0996-TOBOC,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),105.79,846.32,No
5341-MYVNF,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,81.67,1796.74,No
0270-PWIWJ,Female,1,Yes,No,19,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),83.27,1582.13,No
1213-VNZGG,Female,1,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,66.58,665.8,Yes
5242-JWICN,Male,1,Yes,No,27,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),39.7,1071.9,No
0580-IOAYJ,Male,1,Yes,No,56,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),25.91,1450.96,No
2957-YLYPN,Male,1,No,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.2,993.2,No
8073-XSPFD,Male,0,No,Yes,14,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),49.11,687.54,No
5975-URTGX,Male,1,Yes,No,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,63.41,2790.04,No
4458-VFCWZ,Female,1,No,Yes,18,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.99,1709.82,No
3895-ERMRL,Female,1,No,No,42,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),54.7,2297.4,No
4218-CJEFX,Female,1,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,78.78,4490.46,No
9695-GTJRG,Female,0,Yes,No,31,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),114.93,3562.83,No
1984-EMANC,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,95.14,6184.1,No
9689-VQDOZ,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.04,1710.6,Yes
0995-GSWVY,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),43.22,1728.8,No
8024-RULWB,Male,1,Yes,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.99,1768.39,No
7558-QLBNE,Female,1,No,Yes,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,40.44,2143.32,No
6275-CWQDX,Female,0,Yes,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),37.72,1886.0,No
1793-FTIHX,Male,1,Yes,No,31,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),116.12,3599.72,No
1610-XDWJC,Male,1,No,No,51,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,76.59,3906.09,No
4456-MIUPV,Male,1,Yes,Yes,43,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.37,3154.91,No
2405-PTOSZ,Male,0,No,No,39,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),53.6,2090.4,No
5387-CGXNY,Male,0,No,Yes,15,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),69.69,1045.35,Yes
5310-ZJWSX,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,97.76,5572.32,No
2222-OVQJT,Female,1,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),70.39,4856.91,No
6649-VAUHJ,Female,1,No,Yes,24,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,113.14,2715.36,No
1923-ICZYQ,Female,0,Yes,No,39,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,68.96,2689.44,No
9801-AYKBV,Male,0,Yes,Yes,31,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,78.24,2425.44,Yes
0847-TISYD,Female,1,Yes,Yes,54,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),41.36,2233.44,No
1207-DQFRN,Male,1,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,97.08,6795.6,No
9401-APKXH,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),92.62,1945.02,Yes
5644-NRNLS,Male,1,Yes,Yes,54,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,99.78,5388.12,No
0221-FUJZD,Female,0,Yes,No,51,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,85.98,4384.98,No
3449-RFHIJ,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,48.5,485.0,No
9740-ZPWRP,Male,0,No,No,49,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),26.04,1275.96,No
8826-DVFSI,Male,0,No,No,17,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),116.5,1980.5,Yes
2084-RULEO,Female,1,Yes,No,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,87.31,2881.23,No
4854-FPJZX,Male,1,No,No,11,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,33.58,369.38,No
6341-DQYWV,Female,1,No,Yes,47,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,108.55,5101.85,No
0375-RAVLC,Female,1,No,Yes,4,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),39.16,156.64,No
6027-SQZGC,Male,1,No,Yes,22,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,108.01,2376.22,No
8859-USKDR,Male,1,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),79.35,2380.5,No
5420-MTNWZ,Female,0,No,No,62,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,90.13,5588.06,No
8372-UEMPL,Female,1,Yes,Yes,45,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,69.59,3131.55,No
3598-WUOZN,Female,0,Yes,Yes,53,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,66.88,3544.64,No
6255-EFEUM,Female,0,No,No,16,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),22.07,353.12,Yes
2697-QAUXQ,Male,1,Yes,Yes,34,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,36.29,1233.86,No
5969-CVUQP,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),46.5,790.5,Yes
2720-AIIXQ,Male,1,Yes,Yes,33,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,75.58,2494.14,No
5056-VCXZE,Male,1,No,Yes,41,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),57.36,2351.76,No
3042-ODFOY,Male,0,No,No,38,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,95.0,3610.0,No
5325-OZWYJ,Male,1,No,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,44.16,397.44,No
3423-UWLWB,Female,1,Yes,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.23,4278.42,No
3350-MTEAI,Female,0,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),58.81,588.1,Yes
2396-DVGQK,Male,1,No,Yes,51,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,80.51,4106.01,No
7675-EMAVG,Female,0,No,No,19,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,46.79,889.01,No
5024-XHEMQ,Female,0,No,No,18,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),24.97,449.46,No
6518-ELLMW,Male,1,No,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.48,868.56,No
5835-DEKGH,Female,1,No,Yes,37,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),90.41,3345.17,Yes
9661-RIFZV,Male,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),76.43,4050.79,No
6644-KZEQB,Female,0,No,No,46,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,45.87,2110.02,No
7429-GSMQD,Female,0,No,Yes,70,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,44.66,3126.2,No
5896-LRXXK,Male,1,No,Yes,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,44.36,1774.4,No
3622-NEKSG,Female,1,Yes,Yes,15,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,49.82,747.3,No
