customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0205-DKLVG,Male,1,Yes,Yes,10,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,45.33,453.3,No
2919-HHOQJ,Female,1,No,No,28,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),41.05,1149.4,No
0063-YBOWH,Female,0,Yes,Yes,30,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,95.17,2855.1,No
7425-XFUTB,Male,1,No,Yes,39,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,102.24,3987.36,No
4291-EOMEM,Male,0,No,No,59,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),46.72,2756.48,No
2987-NDPIH,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,76.82,4762.84,No
7101-AGBRF,Female,1,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),101.04,6870.72,No
8261-CDVHA,Female,0,No,No,64,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,42.32,2708.48,No
2495-HAMVG,Male,0,No,Yes,38,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),75.91,2884.58,No
1045-YHEZA,Female,1,Yes,Yes,40,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),27.12,1084.8,No
2514-VBKED,Male,1,Yes,Yes,24,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.66,2295.84,No
2358-WPQLI,Female,1,No,No,67,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,67.17,4500.39,No
9360-VYFZV,Male,0,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.04,1244.16,No
7545-KYVET,Male,0,Yes,Yes,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),69.22,899.86,No
3592-ULXVC,Male,1,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),76.36,4047.08,No
7251-OKEYC,Female,0,Yes,No,24,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),27.63,663.12,No
0455-HFBBS,Female,1,Yes,Yes,71,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,74.23,5270.33,No
6204-XMUUL,Female,1,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),66.87,3142.89,Yes
4169-PZITB,Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),45.57,1230.39,No
9042-HQZCK,Male,1,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),69.49,3335.52,No
0011-YWWXT,Female,1,No,No,12,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),86.11,1033.32,No
2056-LKYOQ,Female,1,No,Yes,21,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,84.14,1766.94,No
7569-TNVUI,Female,1,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),109.36,1531.04,Yes
2360-LJWIM,Male,1,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.49,760.41,No
4904-ELWLE,Female,1,No,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.87,1224.67,Yes
6876-EVKPH,Male,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,118.49,6516.95,No
3312-SEMTU,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,79.26,4359.3,Yes
8164-JTKVI,Female,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,51.24,102.48,No
9704-NVFUU,Female,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,104.57,2405.11,No
7864-PIPFY,Male,1,No,Yes,14,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,78.29,1096.06,Yes
4591-NEYIW,Female,0,Yes,Yes,13,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,23.77,309.01,No
7832-UBRWA,Male,1,Yes,No,71,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),107.56,7636.76,No
3276-UCOYR,Male,1,Yes,Yes,68,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),90.57,6158.76,No
6412-WEQQZ,Female,0,Yes,Yes,44,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),19.71,867.24,No
6782-AKPDR,Female,0,Yes,Yes,19,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),106.24,2018.56,Yes
8517-JTBFD,Male,0,Yes,No,19,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,43.95,835.05,No
3378-GVUAI,Male,1,No,Yes,48,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),20.06,962.88,No
6093-BPZDO,Female,0,No,Yes,29,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,40.92,1186.68,No
6536-VKDJF,Female,0,Yes,No,59,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.16,6145.44,No
1122-YFTVD,Male,0,No,Yes,60,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,56.12,3367.2,No
2575-HTJDF,Male,0,No,No,51,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,97.26,4960.26,Yes
6947-VUFEA,Female,1,No,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,82.82,2815.88,No
9816-SAUUU,Female,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),42.22,2575.42,No
6038-TAGSR,Female,1,No,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,93.39,5696.79,No
8531-KKOBO,Female,0,No,No,54,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),107.79,5820.66,No
1370-DXAVH,Female,0,No,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),34.25,822.0,Yes
3759-SFHNK,Male,1,No,No,29,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,19.99,579.71,No
8191-MICFP,Female,1,Yes,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.86,1552.26,No
1615-HNOKH,Male,1,Yes,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.67,1156.17,No
9795-VZEHF,Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),92.14,3040.62,No
9956-LCNXN,Female,1,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),61.39,2516.99,No
7381-OSVQM,Female,1,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,95.7,5742.0,No
5968-JSVUC,Female,0,Yes,Yes,11,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,87.89,966.79,No
9139-KHVLF,Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),114.41,6979.01,No
7387-WYOZS,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),77.16,925.92,Yes
0915-JAHSA,Female,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),38.78,271.46,No
1666-QNLHH,Male,1,No,No,53,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),51.21,2714.13,No
0851-YNMVC,Female,1,Yes,No,37,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,89.83,3323.71,No
7348-MNPVB,Female,1,Yes,No,29,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),95.66,2774.14,Yes
6176-HQQZZ,Female,0,Yes,Yes,46,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.89,3674.94,No
2334-VUTXL,Male,0,Yes,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),47.62,1904.8,Yes
0487-MQTZT,Female,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),94.57,5579.63,No
4312-YZAHX,Male,0,No,Yes,2,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),101.62,203.24,No
9738-FMSVZ,Female,1,Yes,Yes,59,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),54.1,3191.9,No
9479-FAWBC,Male,0,Yes,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,70.53,1340.07,Yes
5728-ZTUMZ,Male,1,No,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,107.3,5257.7,No
3423-CAJDD,Female,1,No,Yes,61,No,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),104.66,6384.26,No
9438-MJOPQ,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.19,78.38,Yes
1227-VEYGV,Male,1,No,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,56.93,2675.71,No
8763-VIRHS,Female,0,No,Yes,35,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,44.04,1541.4,Yes
4103-BONIJ,Female,1,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),80.67,161.34,No
4736-ZTFOB,Female,1,No,Yes,65,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,90.01,5850.65,No
5031-SUJAY,Female,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.53,2916.97,Yes
2500-BLJPV,Female,1,No,Yes,7,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),52.44,367.08,No
8437-APTGT,Male,1,Yes,No,31,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),31.17,966.27,No
2719-VIZAG,Female,0,No,No,63,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),97.68,6153.84,No
8377-HKNJP,Female,1,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.63,5240.95,Yes
7125-LWDUW,Female,1,Yes,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),94.22,2732.38,No
9436-KFDYU,Female,1,No,Yes,48,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,64.9,3115.2,No
6769-SNOXC,Male,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,107.14,1178.54,No
7619-MRZUE,Female,0,Yes,Yes,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.41,1285.83,Yes
3676-EPLQM,Female,1,Yes,Yes,44,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,116.4,5121.6,No
9458-VDFKO,Female,1,Yes,No,39,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),57.07,2225.73,No
9284-MTDDJ,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,108.6,6516.0,No
7800-DEDBH,Female,1,No,Yes,23,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,105.78,2432.94,No
6377-DGCWD,Female,1,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,94.0,1316.0,Yes
6845-KLCHO,Male,0,Yes,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,46.73,1962.66,No
7632-FMAKL,Female,1,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,58.61,3692.43,No
3904-VCSUZ,Female,1,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),118.61,118.61,No
1944-IOCIR,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),113.23,3510.13,Yes
1735-VQDHE,Female,1,Yes,Yes,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,54.76,3559.4,No
4045-NFUBT,Male,1,No,Yes,11,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,60.42,664.62,Yes
8107-AKBAF,Female,1,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),33.82,338.2,No
3200-LXWAN,Female,0,Yes,Yes,51,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),118.69,6053.19,No
3925-IOGZB,Female,1,Yes,Yes,34,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,29.23,993.82,No
6636-EZOHJ,Female,1,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),99.37,794.96,No
2595-PFJJF,Male,0,No,No,45,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.12,4190.4,No
3623-YILIM,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),79.56,875.16,No
8790-KOWUT,Male,1,Yes,Yes,17,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),84.33,1433.61,Yes
3025-NPIFA,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,113.65,1136.5,Yes
2698-WFDKK,Female,0,Yes,No,65,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),37.85,2460.25,No
9551-PRUHC,Female,0,No,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,105.69,5390.19,No
2559-HQDEG,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,51.15,2966.7,No
4454-SPORQ,Male,0,Yes,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,87.68,5962.24,No
8808-SNZKE,Female,0,No,Yes,12,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),29.92,359.04,No
1537-HWKNT,Female,0,No,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),30.06,781.56,Yes
6435-OMPBO,Female,1,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,100.9,1513.5,No
7443-DZDSO,Female,1,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),91.47,2561.16,No
8545-OUZPA,Female,1,Yes,No,26,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,104.79,2724.54,No
6302-DCAGA,Male,1,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.69,3721.68,Yes
7007-JQZCN,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,84.29,4973.11,No
5423-YWPUF,Female,1,Yes,Yes,9,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,86.73,780.57,No
6827-XTOBN,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.57,1728.5,No
2550-IHNZF,Female,1,Yes,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.91,370.92,No
3260-PHCRZ,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),110.43,7950.96,No
1459-FHOWX,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),18.36,348.84,Yes
6746-BASQU,Female,1,Yes,No,63,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,25.53,1608.39,No
6480-PSBIB,Male,1,Yes,No,28,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,45.07,1261.96,No
8246-NXELN,Male,1,No,Yes,38,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),63.62,2417.56,No
3484-HHYRR,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),51.84,2177.28,No
3336-NXVCD,Male,0,Yes,Yes,51,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,69.2,3529.2,No
3856-PMZKB,Male,0,No,No,64,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,95.74,6127.36,No
7574-ILSIF,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),35.99,2483.31,No
6316-GGCOY,Female,1,Yes,No,12,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),20.16,241.92,Yes
6787-UVAZC,Female,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.83,283.32,No
6136-VKXAI,Male,1,No,No,50,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,80.01,4000.5,No
5006-AWHWX,Female,0,Yes,No,30,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),37.79,1133.7,No
3980-MLVYD,Female,0,No,Yes,69,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),96.23,6639.87,No
9536-CPLOF,Male,0,Yes,Yes,11,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,107.83,1186.13,No
3838-POIQZ,Male,1,No,No,14,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,105.76,1480.64,Yes
0167-CMZOB,Male,0,Yes,No,15,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,63.66,954.9,No
4906-IGYME,Female,1,No,No,72,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),51.92,3738.24,No
9880-BNHCD,Female,1,No,Yes,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),106.07,5621.71,No
9339-JUPEI,Male,0,No,Yes,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.5,305.5,Yes
9227-IRIRB,Male,1,Yes,Yes,18,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,40.68,732.24,No
8747-CKPQB,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),112.86,3950.1,Yes
2024-GCXSM,Female,0,Yes,Yes,12,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,55.96,671.52,Yes
9560-HCDBC,Male,1,Yes,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.26,1102.92,No
0727-IRIGG,Male,0,No,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.77,375.4,Yes
5396-VNWYP,Female,0,No,Yes,7,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),22.74,159.18,Yes
7048-VXSBS,Male,1,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),76.16,1904.0,No
9037-KVHPM,Female,0,Yes,No,39,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,91.72,3577.08,No
0249-EKBZA,Female,1,Yes,Yes,53,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,37.71,1998.63,No
3979-FVWYJ,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),116.54,2680.42,No
6603-HOUUI,Female,0,No,Yes,67,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.13,4564.71,Yes
7662-KUJQA,Female,0,Yes,No,57,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),111.86,6376.02,No
7389-JGUDB,Female,0,Yes,No,19,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,81.21,1542.99,Yes
2262-DVOGG,Male,0,Yes,Yes,71,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.11,5048.81,No
6889-DDUVU,Female,0,Yes,Yes,71,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),68.14,4837.94,No
3695-JKGZP,Male,1,No,Yes,71,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,71.7,5090.7,No
5608-SLNBG,Female,1,Yes,No,69,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,82.75,5709.75,Yes
3599-LMQJY,Female,1,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),105.26,6210.34,No
1743-KPLFM,Male,1,Yes,Yes,29,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,85.29,2473.41,No
4864-QFCYQ,Female,0,No,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.43,3197.61,No
0742-HVUAS,Male,0,No,Yes,30,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),93.57,2807.1,No
3487-KCTFW,Female,1,Yes,Yes,54,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),111.62,6027.48,No
1015-VVZUO,Male,1,No,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),115.76,3241.28,No
9855-XBGUL,Male,1,Yes,Yes,68,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,116.08,7893.44,No
9938-JAGBY,Male,1,No,Yes,58,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,95.01,5510.58,No
8510-FPUOA,Female,1,Yes,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),58.61,3809.65,No
3836-EUIEA,Male,1,Yes,Yes,22,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),92.51,2035.22,No
7058-DJEFA,Male,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,101.5,5887.0,No
3292-AAVCL,Male,0,No,Yes,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,90.93,5728.59,No
8477-UGJTK,Male,0,No,Yes,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),100.44,3615.84,No
0653-NBYYK,Female,1,Yes,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),86.97,1043.64,No
6328-UKPQY,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,65.84,3028.64,No
6847-JPMYU,Female,1,Yes,No,54,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,22.14,1195.56,No
7358-QBSNA,Female,1,No,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),76.02,1444.38,Yes
